-1.0,-1.0,100000000,11,0.148763
-1.0,-1.0,100000000,11,0.149002
3.141592658916272,-5.32648e-09,100000000,11,0.310233
-1.0,-1.0,1000000000,11,1.559694
-1.0,-1.0,1000000000,11,1.529369
-1.0,-1.0,1000000000,11,1.483599
-1.0,-1.0,1000000000,11,1.4835
-1.0,-1.0,1000000000,11,1.483593
-1.0,-1.0,1000000000,11,1.584732
-1.0,-1.0,1000000000,11,1.483823
-1.0,-1.0,1000000000,11,1.530365
-1.0,-1.0,1000000000,11,1.483961
3.141592643501468,1.0088324e-08,1000000000,11,1.584797
-1.0,-1.0,1000000000,11,1.529903
-1.0,-1.0,10000000000,11,15.715571
-1.0,-1.0,10000000000,11,15.632041
3.141592860637232,-2.07047437e-07,10000000000,11,15.725825
-1.0,-1.0,10000000000,11,14.836463
-1.0,-1.0,10000000000,11,14.834822
-1.0,-1.0,10000000000,11,15.63077
-1.0,-1.0,10000000000,11,14.836055
-1.0,-1.0,10000000000,11,15.6397
-1.0,-1.0,10000000000,11,15.071823
-1.0,-1.0,10000000000,11,14.836668
-1.0,-1.0,10000000000,11,15.632836
-1.0,-1.0,100000000000,11,161.52111
-1.0,-1.0,100000000000,11,156.642685
3.141592910824304,-2.57234511e-07,100000000000,11,161.514088
-1.0,-1.0,100000000000,11,148.43596
-1.0,-1.0,100000000000,11,156.63358
-1.0,-1.0,100000000000,11,156.649545
-1.0,-1.0,100000000000,11,148.444069
-1.0,-1.0,100000000000,11,148.434177
-1.0,-1.0,100000000000,11,148.436625
-1.0,-1.0,100000000000,11,148.439715
-1.0,-1.0,100000000000,11,156.677378
-1.0,-1.0,1000000000000,11,1613.258207
-1.0,-1.0,1000000000000,11,1484.473613
-1.0,-1.0,1000000000000,11,1484.488113
-1.0,-1.0,1000000000000,11,1564.952607
-1.0,-1.0,1000000000000,11,1484.539059
-1.0,-1.0,1000000000000,11,1484.463721
-1.0,-1.0,1000000000000,11,1564.876029
-1.0,-1.0,1000000000000,11,1565.201544
-1.0,-1.0,1000000000000,11,1565.294843
3.14154898792312,4.3665666672e-05,1000000000000,11,1613.248245
-1.0,-1.0,1000000000000,11,1484.479765
-1.0,-1.0,1,12,0.051029
-1.0,-1.0,1,12,1.9e-05
-1.0,-1.0,1,12,1.1e-05
-1.0,-1.0,1,12,1.1e-05
-1.0,-1.0,1,12,9e-06
-1.0,-1.0,1,12,9e-06
-1.0,-1.0,1,12,6e-06
-1.0,-1.0,1,12,1.1e-05
-1.0,-1.0,1,12,8e-06
-1.0,-1.0,1,12,1.3e-05
-1.0,-1.0,1,12,1e-05
2.000000059604644,1.14159259398515,1,12,0.040786
-1.0,-1.0,10,12,0.04555
-1.0,-1.0,10,12,1e-05
-1.0,-1.0,10,12,1.3e-05
-1.0,-1.0,10,12,1.1e-05
-1.0,-1.0,10,12,8e-06
-1.0,-1.0,10,12,1.2e-05
-1.0,-1.0,10,12,7e-06
-1.0,-1.0,10,12,1.3e-05
-1.0,-1.0,10,12,8e-06
-1.0,-1.0,10,12,1.7e-05
-1.0,-1.0,10,12,1.4e-05
3.104518332912316,0.037074320677475,10,12,0.042992
-1.0,-1.0,100,12,0.052733
-1.0,-1.0,100,12,9e-06
-1.0,-1.0,100,12,2.6e-05
-1.0,-1.0,100,12,7e-06
-1.0,-1.0,100,12,1e-05
-1.0,-1.0,100,12,1e-05
-1.0,-1.0,100,12,1.2e-05
-1.0,-1.0,100,12,7e-06
-1.0,-1.0,100,12,1.1e-05
-1.0,-1.0,100,12,8e-06
-1.0,-1.0,100,12,1.1e-05
3.14041703229524,0.001175621294555,100,12,0.05016
-1.0,-1.0,1000,12,0.041385
-1.0,-1.0,1000,12,1e-05
-1.0,-1.0,1000,12,1.6e-05
-1.0,-1.0,1000,12,1.3e-05
-1.0,-1.0,1000,12,1e-05
-1.0,-1.0,1000,12,1.2e-05
-1.0,-1.0,1000,12,1.3e-05
-1.0,-1.0,1000,12,9e-06
-1.0,-1.0,1000,12,1.1e-05
-1.0,-1.0,1000,12,1.4e-05
3.141555466970636,3.7186619157e-05,1000,12,0.041437
-1.0,-1.0,1000,12,1.1e-05
-1.0,-1.0,10000,12,0.045183
-1.0,-1.0,10000,12,2.5e-05
-1.0,-1.0,10000,12,2.6e-05
-1.0,-1.0,10000,12,2.5e-05
-1.0,-1.0,10000,12,2.1e-05
-1.0,-1.0,10000,12,4.3e-05
-1.0,-1.0,10000,12,2.6e-05
-1.0,-1.0,10000,12,2.5e-05
-1.0,-1.0,10000,12,3e-05
-1.0,-1.0,10000,12,2.2e-05
-1.0,-1.0,10000,12,2.7e-05
3.141591477617004,1.17597279e-06,10000,12,0.042392
-1.0,-1.0,100000,12,0.056209
-1.0,-1.0,100000,12,0.000146
-1.0,-1.0,100000,12,0.000153
-1.0,-1.0,100000,12,0.000157
-1.0,-1.0,100000,12,0.00015
-1.0,-1.0,100000,12,0.00015
-1.0,-1.0,100000,12,0.00015
-1.0,-1.0,100000,12,0.000151
-1.0,-1.0,100000,12,0.00015
-1.0,-1.0,100000,12,0.000144
-1.0,-1.0,100000,12,0.000149
3.141592616398416,3.7191376e-08,100000,12,0.053278
-1.0,-1.0,1000000,12,0.093474
-1.0,-1.0,1000000,12,0.001406
-1.0,-1.0,1000000,12,0.001394
-1.0,-1.0,1000000,12,0.001402
-1.0,-1.0,1000000,12,0.0014
-1.0,-1.0,1000000,12,0.001412
-1.0,-1.0,1000000,12,0.0014
-1.0,-1.0,1000000,12,0.001397
-1.0,-1.0,1000000,12,0.001397
-1.0,-1.0,1000000,12,0.001429
-1.0,-1.0,1000000,12,0.001408
3.141592652425392,1.1644e-09,1000000,12,0.100412
-1.0,-1.0,10000000,12,0.092734
-1.0,-1.0,10000000,12,0.01365
-1.0,-1.0,10000000,12,0.013767
-1.0,-1.0,10000000,12,0.013663
-1.0,-1.0,10000000,12,0.013684
-1.0,-1.0,10000000,12,0.013663
-1.0,-1.0,10000000,12,0.013685
-1.0,-1.0,10000000,12,0.013767
-1.0,-1.0,10000000,12,0.013669
-1.0,-1.0,10000000,12,0.01367
-1.0,-1.0,10000000,12,0.013669
3.141592652956972,6.32822e-10,10000000,12,0.099619
-1.0,-1.0,100000000,12,0.262799
-1.0,-1.0,100000000,12,0.136158
-1.0,-1.0,100000000,12,0.137203
-1.0,-1.0,100000000,12,0.136179
-1.0,-1.0,100000000,12,0.13618
-1.0,-1.0,100000000,12,0.136083
-1.0,-1.0,100000000,12,0.136291
3.141592658916284,-5.326491e-09,100000000,12,0.385257
-1.0,-1.0,100000000,12,0.137895
-1.0,-1.0,100000000,12,0.385317
-1.0,-1.0,100000000,12,0.136159
-1.0,-1.0,100000000,12,0.136503
-1.0,-1.0,1000000000,12,1.43318
-1.0,-1.0,1000000000,12,1.361269
-1.0,-1.0,1000000000,12,1.360087
-1.0,-1.0,1000000000,12,1.378086
-1.0,-1.0,1000000000,12,1.360882
-1.0,-1.0,1000000000,12,1.360805
-1.0,-1.0,1000000000,12,1.360715
-1.0,-1.0,1000000000,12,1.360126
-1.0,-1.0,1000000000,12,1.360192
-1.0,-1.0,1000000000,12,1.403197
-1.0,-1.0,1000000000,12,1.401384
3.141592643501552,1.0088239e-08,1000000000,12,1.44151
-1.0,-1.0,10000000000,12,14.436313
-1.0,-1.0,10000000000,12,13.599233
-1.0,-1.0,10000000000,12,13.600958
-1.0,-1.0,10000000000,12,13.599905
-1.0,-1.0,10000000000,12,13.601013
-1.0,-1.0,10000000000,12,13.597363
-1.0,-1.0,10000000000,12,14.351251
-1.0,-1.0,10000000000,12,14.351029
-1.0,-1.0,10000000000,12,13.599292
-1.0,-1.0,10000000000,12,13.599824
-1.0,-1.0,10000000000,12,13.604786
3.141592860637224,-2.07047429e-07,10000000000,12,14.430111
-1.0,-1.0,100000000000,12,148.183972
-1.0,-1.0,100000000000,12,136.038035
-1.0,-1.0,100000000000,12,136.122683
-1.0,-1.0,100000000000,12,136.079649
-1.0,-1.0,100000000000,12,143.69707
-1.0,-1.0,100000000000,12,143.705425
-1.0,-1.0,100000000000,12,136.066745
-1.0,-1.0,100000000000,12,136.077556
-1.0,-1.0,100000000000,12,137.748167
-1.0,-1.0,100000000000,12,136.069117
3.141592910824332,-2.57234539e-07,100000000000,12,148.171254
-1.0,-1.0,100000000000,12,136.084732
-1.0,-1.0,1000000000000,12,1478.628282
-1.0,-1.0,1000000000000,12,1435.920588
3.141548987834172,4.3665755622e-05,1000000000000,12,1478.640186
-1.0,-1.0,1000000000000,12,1375.927554
-1.0,-1.0,1000000000000,12,1436.1894
-1.0,-1.0,1000000000000,12,1360.84824
-1.0,-1.0,1000000000000,12,1360.882592
-1.0,-1.0,1000000000000,12,1360.828278
-1.0,-1.0,1000000000000,12,1360.7766439999998
-1.0,-1.0,1000000000000,12,1360.813166
-1.0,-1.0,1000000000000,12,1360.787934
-1.0,-1.0,1000000000000,12,1360.793533
-1.0,-1.0,1,13,0.036878
-1.0,-1.0,1,13,1.2e-05
-1.0,-1.0,1,13,8e-06
-1.0,-1.0,1,13,9e-06
-1.0,-1.0,1,13,1.3e-05
-1.0,-1.0,1,13,1e-05
-1.0,-1.0,1,13,1e-05
-1.0,-1.0,1,13,1e-05
-1.0,-1.0,1,13,1e-05
-1.0,-1.0,1,13,1e-05
-1.0,-1.0,1,13,9e-06
-1.0,-1.0,1,13,9e-06
2.000000059604644,1.14159259398515,1,13,0.034617
-1.0,-1.0,10,13,0.036933
-1.0,-1.0,10,13,1.1e-05
-1.0,-1.0,10,13,2.7e-05
-1.0,-1.0,10,13,1.2e-05
-1.0,-1.0,10,13,1.6e-05
-1.0,-1.0,10,13,1.1e-05
-1.0,-1.0,10,13,1.5e-05
-1.0,-1.0,10,13,1.2e-05
-1.0,-1.0,10,13,1.1e-05
-1.0,-1.0,10,13,8e-06
-1.0,-1.0,10,13,1e-05
-1.0,-1.0,10,13,1.6e-05
